longitude,latitude,Diameter:double,Color:integer,Note:string,User:string
-131.767,-58.034,83200,-16777216,ID:24-000043,
5.518,15.763,83170,-16777216,ID:12-000035,
-46.648,-59.424,83170,-16777216,ID:26-000022,
1.197,-9.387,83140,-16777216,ID:20-000035,
92.113,3.384,83120,-16777216,ID:14-000005,
170.006,39.739,83050,-16777216,ID:07-000006,
146.571,-49.382,83020,-16777216,ID:29-000023,
-99.689,-36.147,82990,-16777216,ID:25-000030,
-161.239,-12.914,82980,-16777216,ID:16-000030,
58.008,23.759,82960,-16777216,ID:13-000030,
-149.054,-38.119,82950,-16777216,ID:24-000044,
-141.719,-32.691,82890,-16777216,ID:24-000045,
-125.16,-40.706,82820,-16777216,ID:24-000046,
-150.772,-32.519,82710,-16777216,ID:24-000047,
114.862,12.857,82640,-16777216,ID:14-000006,
155.844,-49.036,82640,-16777216,ID:29-000024,
121.079,5.109,82600,-16777216,ID:14-000007,
80.219,-66.936,82550,-16777216,ID:30-000038,
-107.832,-57.397,82510,-16777216,ID:25-000031,
114.539,-65.545,82510,-16777216,ID:30-000039,
98.035,-14.552,82410,-16777216,ID:22-000018,
-145.321,-21.999,82400,-16777216,ID:16-000031,
64.745,43.106,82360,-16777216,ID:06-000005,
-7.408,-10.801,82280,-16777216,ID:19-000025,
36.959,-21.966,82260,-16777216,ID:20-000036,
49.747,11.249,82230,-16777216,ID:13-000031,
167.981,21.563,82140,-16777216,ID:15-000006,
108.746,84.367,82100,-16777216,ID:01-000000,
-135.451,-50.627,82070,-16777216,ID:24-000048,
164.464,72.76,82020,-16777216,ID:01-000001,
13.466,11.51,81990,-16777216,ID:12-000036,
-157.15,-57.009,81950,-16777216,ID:24-000049,
21.409,27.041,81890,-16777216,ID:12-000037,
104.374,-52.3,81890,-16777216,ID:28-000016,
56.452,36.631,81830,-16777216,ID:05-000015,
39.167,20.791,81740,-16777216,ID:12-000038,
-77.917,-2.83,81720,-16777216,ID:18-000008,
-23.168,-27.569,81690,-16777216,ID:19-000026,
66.803,-21.882,81560,-16777216,ID:21-000030,
2.187,-42.445,81430,-16777216,ID:27-000033,
143.617,-62.103,81430,-16777216,ID:29-000025,
-170.283,-16.839,81370,-16777216,ID:16-000032,
47.34,-27.836,81280,-16777216,ID:21-000031,
159.716,-38.876,81260,-16777216,ID:29-000026,
-69.997,-46.806,81230,-16777216,ID:25-000032,
74.781,32.117,81160,-16777216,ID:06-000006,
53.051,22.21,81120,-16777216,ID:13-000032,
-23.407,-66.267,81030,-16777216,ID:30-000040,
166.321,-16.412,81010,-16777216,ID:23-000026,
122.153,-5.856,81000,-16777216,ID:22-000019,
133.078,-31.296,80900,-16777216,ID:29-000027,
98.996,-49.872,80880,-16777216,ID:28-000017,
8.994,-52.048,80670,-16777216,ID:27-000034,
-67.711,-2.71,80650,-16777216,ID:18-000009,
-168.838,-13.402,80580,-16777216,ID:16-000033,
48.021,6.317,80490,-16777216,ID:13-000033,
167.94,-47.512,80420,-16777216,ID:29-000028,
11.89,6.657,80380,-16777216,ID:12-000039,
115.76,-2.988,80270,-16777216,ID:22-000020,
112.149,55.885,80260,-16777216,ID:06-000007,
62.88,19.013,80200,-16777216,ID:13-000034,
46.801,14.857,80170,-16777216,ID:13-000035,
22.919,-27.577,80130,-16777216,ID:20-000037,
142.336,-24.81,80100,-16777216,ID:23-000027,
-72.181,-62.914,80060,-16777216,ID:25-000033,
22.766,-7.396,79870,-16777216,ID:20-000038,
8.385,-27.817,79850,-16777216,ID:20-000039,
-155.591,-48.386,79820,-16777216,ID:24-000050,
-172.016,-12.876,79800,-16777216,ID:16-000034,
-21.882,25.303,79790,-16777216,ID:11-000025,
79.379,-23.959,79750,-16777216,ID:21-000032,
-27.24,69.244,79630,-16777216,ID:01-000002,
-59.442,37.464,79620,-16777216,ID:04-000008,
43.065,3.441,79600,-16777216,ID:12-000040,
11.791,-40.107,79580,-16777216,ID:27-000035,
-127.703,-39.343,79480,-16777216,ID:24-000051,
-133.985,-50.075,79450,-16777216,ID:24-000052,
50.506,-38.887,79430,-16777216,ID:27-000036,
-125.393,-60.932,79400,-16777216,ID:24-000053,
-5.521,-17.962,79380,-16777216,ID:19-000027,
-1.874,31.876,79360,-16777216,ID:04-000009,
83.972,-76.512,79300,-16777216,ID:30-000041,
141.695,-15.436,79290,-16777216,ID:23-000028,
-32.156,-44.129,79200,-16777216,ID:26-000023,
20.044,-31.267,79120,-16777216,ID:27-000037,
27.689,11.756,79020,-16777216,ID:12-000041,
-117.107,-56.895,78920,-16777216,ID:25-000034,
19.12,-39.665,78880,-16777216,ID:27-000038,
34.487,-40.675,78870,-16777216,ID:27-000039,
-52.16,-2.945,78850,-16777216,ID:18-000010,
169.175,-13.922,78840,-16777216,ID:23-000029,
120.454,-11.408,78770,-16777216,ID:22-000021,
-70.042,-60.016,78760,-16777216,ID:25-000035,
166.98,-9.591,78730,-16777216,ID:23-000030,
4.903,-46.986,78670,-16777216,ID:27-000040,
-10.657,24.34,78630,-16777216,ID:11-000026,
23.795,-39.175,78600,-16777216,ID:27-000041,
-81.373,-36.631,78520,-16777216,ID:25-000036,
67.387,-16.734,78500,-16777216,ID:21-000033,
87.186,-53.189,78470,-16777216,ID:28-000018,
127.782,-19.148,78460,-16777216,ID:22-000022,
11.736,-33.677,78430,-16777216,ID:27-000042,
-158.146,-9.974,78350,-16777216,ID:16-000035,
-142.384,-59.453,78180,-16777216,ID:24-000054,
-64.281,-43.391,78180,-16777216,ID:25-000037,
12.973,16.076,78110,-16777216,ID:12-000042,
64.723,-6.393,78100,-16777216,ID:21-000034,
-72.035,43.531,78090,-16777216,ID:03-000004,
17.992,-22.563,78090,-16777216,ID:20-000040,
43.672,-34.609,78090,-16777216,ID:27-000043,
142.587,-13.988,78080,-16777216,ID:23-000031,
7.963,-57.638,78000,-16777216,ID:27-000044,
81.128,-61.529,77960,-16777216,ID:28-000019,
7.778,-27.528,77950,-16777216,ID:20-000041,
84.156,-28.892,77940,-16777216,ID:21-000035,
115.434,0.188,77900,-16777216,ID:14-000008,
-22.707,-0.128,77840,-16777216,ID:19-000028,
123.547,-45.316,77800,-16777216,ID:29-000029,
-17.592,-6.673,77790,-16777216,ID:19-000029,
-64.76,52.489,77730,-16777216,ID:03-000005,
142.077,-25.068,77720,-16777216,ID:23-000032,
-160.186,-30.285,77650,-16777216,ID:24-000055,
1.038,27.756,77600,-16777216,ID:12-000043,
-102.718,-38.234,77540,-16777216,ID:25-000038,
-119.028,-53.815,77450,-16777216,ID:25-000039,
75.634,-14.117,77430,-16777216,ID:21-000036,
152.73,-11.535,77430,-16777216,ID:23-000033,
35.731,-24.808,77340,-16777216,ID:20-000042,
62.445,11.999,77290,-16777216,ID:13-000036,
32.45,-9.16,77270,-16777216,ID:20-000043,
-50.979,-28.447,77230,-16777216,ID:18-000011,
-170.289,-56.358,77150,-16777216,ID:24-000056,
87.933,-27.017,77120,-16777216,ID:21-000037,
-115.799,-44.203,77080,-16777216,ID:25-000040,
-140.453,-49.91,77050,-16777216,ID:24-000057,
88.428,-69.244,77040,-16777216,ID:30-000042,
-42.639,-74.493,77000,-16777216,ID:30-000043,
-51.368,-9.587,76970,-16777216,ID:18-000012,
-51.685,2.521,76900,-16777216,ID:10-000008,
40.257,-28.252,76890,-16777216,ID:20-000044,
84.146,7.029,76850,-16777216,ID:13-000037,
129.282,-52.759,76750,-16777216,ID:29-000030,
-164.032,-26.944,76730,-16777216,ID:16-000036,
-71.445,-36.005,76660,-16777216,ID:25-000041,
133.1,-24.33,76610,-16777216,ID:22-000023,
-134.946,-47.296,76600,-16777216,ID:24-000058,
154.142,-69.617,76550,-16777216,ID:30-000044,
161.231,-58.761,76540,-16777216,ID:29-000031,
-163.911,-38.419,76490,-16777216,ID:24-000059,
12.107,9.015,76450,-16777216,ID:12-000044,
-59.491,3.747,76440,-16777216,ID:10-000009,
24.721,7.86,76280,-16777216,ID:12-000045,
-11.29,10.627,76260,-16777216,ID:11-000027,
167.095,-81.177,76210,-16777216,ID:30-000045,
83.855,-13.481,76160,-16777216,ID:21-000038,
-155.213,-74.248,76160,-16777216,ID:30-000046,
169.258,-45.362,76150,-16777216,ID:29-000032,
-152.908,-33.309,76130,-16777216,ID:24-000060,
-142.899,-50.384,76100,-16777216,ID:24-000061,
-176.583,-16.059,76060,-16777216,ID:16-000037,
19.486,18.221,75890,-16777216,ID:12-000046,
-132.606,-31.505,75880,-16777216,ID:24-000062,
33.36,20.818,75840,-16777216,ID:12-000047,
170.428,-14.956,75830,-16777216,ID:23-000034,
-47.211,15.13,75820,-16777216,ID:10-000010,
-133.181,-53.007,75820,-16777216,ID:24-000063,
-9.07,-21.254,75750,-16777216,ID:19-000030,
17.671,-43.183,75680,-16777216,ID:27-000045,
-7.425,-41.561,75650,-16777216,ID:26-000024,
-56.771,-8.263,75610,-16777216,ID:18-000013,
36.024,-19.145,75610,-16777216,ID:20-000045,
35.592,12.57,75580,-16777216,ID:12-000048,
-11.142,-14.271,75560,-16777216,ID:19-000031,
13.178,-38.049,75560,-16777216,ID:27-000046,
50.528,-18.532,75520,-16777216,ID:21-000039,
129.069,-3.664,75500,-16777216,ID:22-000024,
-36.046,40.189,75450,-16777216,ID:04-000010,
-28.238,-10.519,75440,-16777216,ID:19-000032,
-133.861,-68.677,75360,-16777216,ID:30-000047,
-150.675,-61.441,75350,-16777216,ID:24-000064,
1.814,38.551,75310,-16777216,ID:05-000016,
14.316,-49.123,75300,-16777216,ID:27-000047,
-149.236,-41.612,75220,-16777216,ID:24-000065,
-130.699,-70.911,75190,-16777216,ID:30-000048,
-1.342,23.863,75170,-16777216,ID:11-000028,
31.847,-10.415,75160,-16777216,ID:20-000046,
58.811,-0.743,75150,-16777216,ID:21-000040,
-91.158,-64.438,75060,-16777216,ID:25-000042,
57.228,31.245,75040,-16777216,ID:05-000017,
128.417,0.252,75030,-16777216,ID:14-000009,
158.582,-24.624,75030,-16777216,ID:23-000035,
-157.133,-37.307,74980,-16777216,ID:24-000066,
162.752,-22.984,74910,-16777216,ID:23-000036,
20.592,17.81,74860,-16777216,ID:12-000049,
42.572,-9.182,74820,-16777216,ID:20-000047,
160.575,70.107,74810,-16777216,ID:01-000003,
-127.049,-60.631,74740,-16777216,ID:24-000067,
-0.455,40.657,74720,-16777216,ID:04-000011,
11.849,-45.907,74720,-16777216,ID:27-000048,
33.171,-37.516,74630,-16777216,ID:27-000049,
20.491,29.706,74620,-16777216,ID:12-000050,
51.519,3.584,74580,-16777216,ID:13-000038,
-133.732,-63.343,74520,-16777216,ID:24-000068,
-149.677,-59.349,74430,-16777216,ID:24-000069,
-47.157,-32.089,74350,-16777216,ID:26-000025,
17.065,-57.164,74270,-16777216,ID:27-000050,
17.193,-19.159,74230,-16777216,ID:20-000048,
157.602,-52.281,74200,-16777216,ID:29-000033,
123.857,15.793,74130,-16777216,ID:14-000010,
134.798,-40.072,74080,-16777216,ID:29-000034,
20.95,8.571,74030,-16777216,ID:12-000051,
52.069,32.212,74020,-16777216,ID:05-000018,
174.739,-18.915,74020,-16777216,ID:23-000037,
63.308,-4.839,74010,-16777216,ID:21-000041,
-96.557,-49.583,74000,-16777216,ID:25-000043,
54.468,14.284,73970,-16777216,ID:13-000039,
8.884,-19.904,73970,-16777216,ID:20-000049,
-109.257,-56.093,73920,-16777216,ID:25-000044,
54.774,6.465,73890,-16777216,ID:13-000040,
-65.346,9.262,73860,-16777216,ID:10-000011,
-149.639,-53.95,73840,-16777216,ID:24-000070,
-81.644,-41.641,73830,-16777216,ID:25-000045,
71.3,-29.305,73560,-16777216,ID:21-000042,
95.617,77.996,73530,-16777216,ID:01-000004,
3.31,-35.129,73530,-16777216,ID:27-000051,
45.05,39.001,73510,-16777216,ID:05-000019,
8.741,41.502,73510,-16777216,ID:05-000020,
60.782,-21.056,73400,-16777216,ID:21-000043,
47.457,22.858,73350,-16777216,ID:13-000041,
118.747,-54.056,73350,-16777216,ID:28-000020,
-169.636,-17.057,73330,-16777216,ID:16-000038,
24.331,-27.159,73320,-16777216,ID:20-000050,
103.493,3.389,73290,-16777216,ID:14-000011,
-144.705,-11.483,73180,-16777216,ID:16-000039,
-100.316,-53.151,73100,-16777216,ID:25-000046,
5.496,38.704,73090,-16777216,ID:05-000021,
-102.699,-65.762,73050,-16777216,ID:30-000049,
161.327,-23.599,72990,-16777216,ID:23-000038,
-28.108,-26.546,72980,-16777216,ID:19-000033,
130.304,-19.216,72860,-16777216,ID:22-000025,
-13.345,-23.474,72780,-16777216,ID:19-000034,
-70.931,-54.671,72750,-16777216,ID:25-000047,
-127.902,-41.414,72740,-16777216,ID:24-000071,
56.771,10.93,72730,-16777216,ID:13-000042,
137.849,68.547,72660,-16777216,ID:01-000005,
18.483,-48.649,72570,-16777216,ID:27-000052,
23.015,7.346,72500,-16777216,ID:12-000052,
108.707,-31.308,72490,-16777216,ID:28-000021,
-129.968,-42.761,72480,-16777216,ID:24-000072,
76.606,-62.994,72470,-16777216,ID:28-000022,
150.877,-10.846,72460,-16777216,ID:23-000039,
106.846,7.053,72410,-16777216,ID:14-000012,
123.328,-19.521,72410,-16777216,ID:22-000026,
75.157,-5.951,72360,-16777216,ID:21-000044,
-159.439,-8.14,72330,-16777216,ID:16-000040,
-141.191,-40.355,72330,-16777216,ID:24-000073,
126.411,-69.868,72300,-16777216,ID:30-000050,
82.764,-17.274,72270,-16777216,ID:21-000045,
88.979,-6.264,72270,-16777216,ID:21-000046,
73.32,27.89,72230,-16777216,ID:13-000043,
46.86,-7.713,72170,-16777216,ID:21-000047,
155.492,-16.26,72140,-16777216,ID:23-000040,
-50.643,-32.209,72110,-16777216,ID:26-000026,
168.902,-58.118,72110,-16777216,ID:29-000035,
12.751,33.564,72020,-16777216,ID:05-000022,
-8.525,25.691,72020,-16777216,ID:11-000029,
-6.125,-26.322,71990,-16777216,ID:19-000035,
-100.806,-63.94,71930,-16777216,ID:25-000048,
27.757,-37.365,71850,-16777216,ID:27-000053,
163.123,2.552,71760,-16777216,ID:15-000007,
-8.117,-12.084,71700,-16777216,ID:19-000036,
86.436,-58.021,71690,-16777216,ID:28-000023,
-15.73,8.46,71680,-16777216,ID:11-000030,
-49.345,8.224,71610,-16777216,ID:10-000012,
134.112,-21.498,71610,-16777216,ID:22-000027,
-136.687,-28.345,71480,-16777216,ID:16-000041,
74.179,-61.309,71460,-16777216,ID:28-000024,
159.892,-72.324,71420,-16777216,ID:30-000051,
31.793,-3.354,71410,-16777216,ID:20-000051,
130.171,-63.564,71400,-16777216,ID:29-000036,
143.797,-15.773,71390,-16777216,ID:23-000041,
160.53,27.843,71350,-16777216,ID:15-000008,
100.904,-34.411,71350,-16777216,ID:28-000025,
123.662,-12.057,71340,-16777216,ID:22-000028,
37.825,33.527,71310,-16777216,ID:05-000023,
-165.821,-65.359,71210,-16777216,ID:30-000052,
79.44,20.054,71200,-16777216,ID:13-000044,
-1.39,10.742,71190,-16777216,ID:11-000031,
149.118,-75.019,71190,-16777216,ID:30-000053,
45.147,6.328,71090,-16777216,ID:13-000045,
8.848,-17.634,71050,-16777216,ID:20-000052,
112.131,9.173,70970,-16777216,ID:14-000013,
-68.699,-29.762,70880,-16777216,ID:18-000014,
13.546,-26.684,70880,-16777216,ID:20-000053,
-113.449,-58.2,70880,-16777216,ID:25-000049,
57.495,26.059,70870,-16777216,ID:13-000046,
-161.69,-33.547,70830,-16777216,ID:24-000074,
-48.592,-33.817,70830,-16777216,ID:26-000027,
140.487,-24.865,70800,-16777216,ID:23-000042,
-178.029,-14.156,70730,-16777216,ID:16-000042,
-95.29,-63.853,70710,-16777216,ID:25-000050,
11.112,22.372,70670,-16777216,ID:12-000053,
39.691,-10.037,70620,-16777216,ID:20-000054,
-76.101,-32.062,70610,-16777216,ID:25-000051,
-129.417,-40.752,70590,-16777216,ID:24-000075,
-2.938,-19.911,70570,-16777216,ID:19-000037,
-150.489,-33.887,70560,-16777216,ID:24-000076,
41.33,-37.325,70520,-16777216,ID:27-000054,
84.427,-26.321,70400,-16777216,ID:21-000048,
67.497,-21.117,70350,-16777216,ID:21-000049,
12.64,-43.462,70170,-16777216,ID:27-000055,
94.24,-64.68,70170,-16777216,ID:28-000026,
-45.391,-63.219,70150,-16777216,ID:26-000028,
169.751,69.492,70110,-16777216,ID:01-000006,
-142.877,-35.937,70090,-16777216,ID:24-000077,
50.935,-13.344,70080,-16777216,ID:21-000050,
15.242,9.827,70070,-16777216,ID:12-000054,
93.626,-4.965,70070,-16777216,ID:22-000029,
41.248,-24.654,70020,-16777216,ID:20-000055,
-34.551,12.347,69950,-16777216,ID:11-000032,
73.624,-51.522,69920,-16777216,ID:28-000027,
-165.631,-71.748,69900,-16777216,ID:30-000054,
30.783,2.169,69810,-16777216,ID:12-000055,
-50.875,-72.94,69780,-16777216,ID:30-000055,
-21.413,-6.514,69750,-16777216,ID:19-000038,
-1.809,-16.506,69730,-16777216,ID:19-000039,
67.475,-5.368,69730,-16777216,ID:21-000051,
-112.738,8.419,69700,-16777216,ID:09-000000,
-119.985,-56.27,69690,-16777216,ID:25-000052,
58.118,21.438,69680,-16777216,ID:13-000047,
13.401,-10.91,69630,-16777216,ID:20-000056,
36.335,-13.601,69630,-16777216,ID:20-000057,
-179.538,-26.944,69590,-16777216,ID:16-000043,
138.528,-48.792,69590,-16777216,ID:29-000037,
-13.624,-53.385,69570,-16777216,ID:26-000029,
17.576,-24.545,69520,-16777216,ID:20-000058,
-4.659,-5.15,69490,-16777216,ID:19-000040,
32.389,14.687,69480,-16777216,ID:12-000056,
-167.7,-42.168,69470,-16777216,ID:24-000078,
-14.887,-32.357,69460,-16777216,ID:26-000030,
83.508,-13.204,69420,-16777216,ID:21-000052,
-128.705,-56.697,69420,-16777216,ID:24-000079,
22.279,-12.949,69400,-16777216,ID:20-000059,
-108.81,-64.071,69400,-16777216,ID:25-000053,
118.039,-55.489,69400,-16777216,ID:28-000028,
7.05,-56.22,69380,-16777216,ID:27-000056,
-28.552,-38.052,69350,-16777216,ID:26-000031,
-14.512,18.69,69330,-16777216,ID:11-000033,
-153.107,-71.457,69310,-16777216,ID:30-000056,
178.368,-42.222,69290,-16777216,ID:29-000038,
137.926,-75.989,69270,-16777216,ID:30-000057,
29.856,-53.915,69260,-16777216,ID:27-000057,
37.017,-24.587,69240,-16777216,ID:20-000060,
155.928,-15.668,69210,-16777216,ID:23-000043,
17.084,-59.025,69210,-16777216,ID:27-000058,
-79.578,-35.472,69200,-16777216,ID:25-000054,
107.432,5.784,69180,-16777216,ID:14-000014,
85.463,-28.757,69130,-16777216,ID:21-000053,
35.141,19.306,69090,-16777216,ID:12-000057,
11.757,20.83,69080,-16777216,ID:12-000058,
17.776,11.755,69070,-16777216,ID:12-000059,
51.822,1.256,69040,-16777216,ID:13-000048,
-33.79,9.807,69000,-16777216,ID:11-000034,
14.313,6.589,68990,-16777216,ID:12-000060,
-154.525,-71.926,68950,-16777216,ID:30-000058,
-4.098,-21.247,68940,-16777216,ID:19-000041,
121.311,-0.243,68910,-16777216,ID:22-000030,
-152.248,-16.565,68850,-16777216,ID:16-000044,
137.734,-22.323,68820,-16777216,ID:23-000044,
-143.451,-78.573,68820,-16777216,ID:30-000059,
-35.701,-20.69,68770,-16777216,ID:19-000042,
59.184,-17.028,68750,-16777216,ID:21-000054,
74.412,26.756,68730,-16777216,ID:13-000049,
74.751,-78.853,68720,-16777216,ID:30-000060,
152.654,-58.4,68700,-16777216,ID:29-000039,
-0.948,28.029,68680,-16777216,ID:11-000035,
-3.798,-7.724,68660,-16777216,ID:19-000043,
171.362,-37.058,68590,-16777216,ID:29-000040,
50.133,22.089,68550,-16777216,ID:13-000050,
139.673,-17.49,68550,-16777216,ID:23-000045,
-4.066,-64.299,68510,-16777216,ID:26-000032,
-29.007,7.973,68450,-16777216,ID:11-000036,
74.973,5.473,68420,-16777216,ID:13-000051,
-12.018,-18.368,68410,-16777216,ID:19-000044,
86.691,-12.824,68340,-16777216,ID:21-000055,
-134.621,-44.957,68320,-16777216,ID:24-000080,
68.527,28.148,68310,-16777216,ID:13-000052,
-75.541,-70.595,68310,-16777216,ID:30-000061,
129.818,-27.606,68290,-16777216,ID:22-000031,
-50.462,-28.735,68240,-16777216,ID:18-000015,
26.171,-52.049,68200,-16777216,ID:27-000059,
-62.482,-68.189,68190,-16777216,ID:30-000062,
112.92,-38.624,68120,-16777216,ID:28-000029,
58.673,-78.144,68120,-16777216,ID:30-000063,
-123.072,-43.583,68080,-16777216,ID:24-000081,
-93.754,-39.368,68060,-16777216,ID:25-000055,
7.003,-15.897,68030,-16777216,ID:20-000061,
126.566,4.348,67980,-16777216,ID:14-000015,
21.817,-2.618,67970,-16777216,ID:20-000062,
65.843,-65.659,67970,-16777216,ID:30-000064,
4.985,26.063,67960,-16777216,ID:12-000061,
-128.698,-57.264,67960,-16777216,ID:24-000082,
45.359,39.957,67910,-16777216,ID:05-000024,
151.229,-10.612,67900,-16777216,ID:23-000046,
11.478,27.87,67880,-16777216,ID:12-000062,
59.812,-22.15,67860,-16777216,ID:21-000056,
101.786,-1.554,67790,-16777216,ID:22-000032,
-174.248,-13.818,67750,-16777216,ID:16-000045,
-13.585,-52.025,67720,-16777216,ID:26-000033,
86.024,-55.192,67680,-16777216,ID:28-000030,
-150.632,-20.989,67630,-16777216,ID:16-000046,
34.542,38.057,67620,-16777216,ID:05-000025,
93.778,-8.713,67610,-16777216,ID:22-000033,
32.073,0.601,67560,-16777216,ID:12-000063,
38.714,38.276,67530,-16777216,ID:05-000026,
148.106,-22.28,67500,-16777216,ID:23-000047,
1.35,-29.456,67480,-16777216,ID:20-000063,
-178.39,-66.916,67300,-16777216,ID:30-000065,
-173.075,-74.811,67300,-16777216,ID:30-000066,
144.539,-9.909,67290,-16777216,ID:23-000048,
-4.58,-39.555,67290,-16777216,ID:26-000034,
-31.537,25.86,67260,-16777216,ID:11-000037,
79.311,3.252,67240,-16777216,ID:13-000053,
53.254,-21.684,67210,-16777216,ID:21-000057,
41.479,25.821,67180,-16777216,ID:12-000064,
178.352,-21.845,67170,-16777216,ID:23-000049,
132.282,-7.864,67160,-16777216,ID:22-000034,
24.622,-39.395,67150,-16777216,ID:27-000060,
9.682,-52.845,67140,-16777216,ID:27-000061,
-18.509,-48.118,67120,-16777216,ID:26-000035,
-80.787,-41.065,67110,-16777216,ID:25-000056,
82.331,38.052,67070,-16777216,ID:06-000008,
-137.166,-49.435,67060,-16777216,ID:24-000083,
42.71,14.98,67020,-16777216,ID:12-000065,
104.315,3.909,67000,-16777216,ID:14-000016,
-171.596,-14.182,67000,-16777216,ID:16-000047,
31.076,-43.752,67000,-16777216,ID:27-000062,
47.932,-49.903,66970,-16777216,ID:27-000063,
6.084,17.017,66890,-16777216,ID:12-000066,
-154.694,-60.448,66880,-16777216,ID:24-000084,
-62.331,-50.04,66880,-16777216,ID:25-000057,
-4.051,23.571,66810,-16777216,ID:11-000038,
16.972,3.251,66810,-16777216,ID:12-000067,
59.446,2.148,66740,-16777216,ID:13-000054,
129.2,-9.582,66720,-16777216,ID:22-000035,
-76.31,-41.416,66670,-16777216,ID:25-000058,
118.212,-61.719,66650,-16777216,ID:28-000031,
2.842,16.387,66640,-16777216,ID:12-000068,
-9.593,56.844,66630,-16777216,ID:04-000012,
-3.091,-37.518,66630,-16777216,ID:26-000036,
124.876,-13.433,66580,-16777216,ID:22-000036,
-6.138,-31.312,66560,-16777216,ID:26-000037,
16.731,21.165,66550,-16777216,ID:12-000069,
-74.128,-17.308,66550,-16777216,ID:18-000016,
150.487,-64.804,66480,-16777216,ID:29-000041,
65.506,-6.986,66470,-16777216,ID:21-000058,
46.818,35.459,66460,-16777216,ID:05-000027,
